datetime,symbol,open,high,low,close,volume,ema_50,ema_200,rsi,signal,signal_price
2025-12-15 01:52:00+00:00,BTC-USD,89334.4921875,89334.4921875,89302.84375,89302.84375,480993280,88618.98123864779,88438.40010907542,81.9468662850433,,
2025-12-15 01:54:00+00:00,BTC-USD,89306.0,89306.0,89255.6484375,89255.6484375,24170496,88643.94857977924,88446.53193323885,76.55612765089722,,
2025-12-15 02:00:00+00:00,BTC-USD,89263.765625,89272.890625,89263.765625,89272.890625,200306688,88668.61297370947,88454.75440778374,76.69808213625193,,
2025-12-15 02:04:00+00:00,BTC-USD,89422.71875,89479.875,89422.71875,89479.875,46411776,88700.4271708189,88464.95461268141,79.09195787702957,,
2025-12-15 02:06:00+00:00,BTC-USD,89462.6171875,89481.6171875,89462.6171875,89481.6171875,680546304,88731.06207343384,88475.07065820199,79.3901390241541,,
2025-12-15 02:10:00+00:00,BTC-USD,89652.9453125,89652.9453125,89652.9453125,89652.9453125,336080896,88767.2143573188,88486.79080401591,82.45076944306734,,
2025-12-15 02:12:00+00:00,BTC-USD,89563.3203125,89563.3203125,89533.109375,89533.109375,37916672,88797.24945605139,88497.20193407546,76.14380183546157,,
2025-12-15 02:14:00+00:00,BTC-USD,89546.5546875,89546.5546875,89545.4609375,89545.4609375,60936192,88826.59108277486,88507.63237192048,75.69048877405211,,
2025-12-15 02:16:00+00:00,BTC-USD,89572.3125,89651.234375,89572.3125,89651.234375,222064640,88858.93003541113,88519.01149632923,73.05766925734493,,
2025-12-15 02:20:00+00:00,BTC-USD,89923.1953125,89923.1953125,89875.984375,89875.984375,757379072,88898.81451931658,88532.51371402745,71.9084349340632,,
2025-12-15 02:22:00+00:00,BTC-USD,89983.921875,89983.921875,89885.8984375,89885.8984375,242348032,88937.52369257869,88545.98022868886,83.36622223376219,,
2025-12-15 02:26:00+00:00,BTC-USD,89691.015625,89695.8515625,89691.015625,89695.8515625,48930816,88967.26204041875,88557.42173449794,73.61599926629906,,
2025-12-15 02:28:00+00:00,BTC-USD,89730.8046875,89730.8046875,89662.4453125,89662.4453125,515403776,88994.52412951998,88568.41699398056,71.98491124426184,,
2025-12-15 02:32:00+00:00,BTC-USD,89634.2421875,89639.09375,89634.2421875,89639.09375,547192832,89019.8013695388,88579.07049404045,65.68702388972379,,
2025-12-15 02:34:00+00:00,BTC-USD,89610.2109375,89660.3125,89610.2109375,89660.3125,143294464,89044.9194530863,88589.82912096543,65.08127991140293,,
2025-12-15 02:36:00+00:00,BTC-USD,89683.046875,89683.046875,89661.9765625,89661.9765625,130183168,89069.11777110254,88600.49725471204,67.82751765270447,,
2025-12-15 02:38:00+00:00,BTC-USD,89653.40625,89670.6953125,89653.40625,89670.6953125,26587136,89092.70904723577,88611.14599160546,67.58507794638726,,
2025-12-15 02:40:00+00:00,BTC-USD,89578.8984375,89601.0546875,89578.8984375,89601.0546875,105222144,89112.64417038338,88620.99582937555,56.09713912845227,,
2025-12-15 02:42:00+00:00,BTC-USD,89495.0546875,89495.0546875,89409.15625,89409.15625,50434048,89124.27209507424,88628.83822162056,46.939731686232584,,
2025-12-15 02:46:00+00:00,BTC-USD,89453.328125,89453.328125,89401.984375,89401.984375,345649152,89135.1627727184,88636.5312181716,37.69488305101627,,
2025-12-15 02:48:00+00:00,BTC-USD,89334.1328125,89334.1328125,89334.1328125,89334.1328125,54202368,89142.96551937649,88643.47252756791,39.71971293179305,,
2025-12-15 02:50:00+00:00,BTC-USD,89349.9140625,89349.9140625,89349.9140625,89349.9140625,177717248,89151.0811485186,88650.5017965722,39.93258896968917,,
2025-12-15 02:52:00+00:00,BTC-USD,89321.6640625,89329.84375,89321.6640625,89329.84375,74887168,89158.09144661592,88657.26141799935,31.852270120520203,,
2025-12-15 02:54:00+00:00,BTC-USD,89340.703125,89340.703125,89334.734375,89334.734375,20103168,89165.01862027805,88664.00244244713,9.342723004694847,,
2025-12-15 02:56:00+00:00,BTC-USD,89322.484375,89322.484375,89290.25,89290.25,786903040,89169.92965477695,88670.23376142776,7.46555090655508,,
2025-12-15 02:58:00+00:00,BTC-USD,89285.375,89333.046875,89285.375,89333.046875,1642496,89176.32640851119,88676.8289167867,17.19343854642044,,
2025-12-15 03:00:00+00:00,BTC-USD,89325.1953125,89325.1953125,89317.8203125,89317.8203125,82923520,89181.87518905978,88683.20694062464,17.777940102264438,,
2025-12-15 03:04:00+00:00,BTC-USD,89326.8125,89363.0625,89326.8125,89363.0625,110309376,89188.98057380253,88689.97167255874,25.20630999831583,,
2025-12-15 03:06:00+00:00,BTC-USD,89344.0625,89344.0625,89323.828125,89323.828125,160706560,89194.26871306518,88696.27870193626,20.723782593327712,,
2025-12-15 03:08:00+00:00,BTC-USD,89304.8359375,89304.8359375,89286.8828125,89286.8828125,166985728,89197.9006385332,88702.15535975283,19.252247867407846,,
2025-12-15 03:12:00+00:00,BTC-USD,89406.59375,89406.59375,89406.59375,89406.59375,67604480,89206.08468212014,88709.16469696922,31.683661858887533,,
2025-12-15 03:18:00+00:00,BTC-USD,89526.8671875,89529.25,89526.8671875,89529.25,171974656,89218.75783184092,88717.3247497357,45.3612201843197,,
2025-12-15 03:20:00+00:00,BTC-USD,89521.203125,89521.203125,89488.6640625,89488.6640625,317382656,89229.34238990599,88724.99976777314,56.38464723522252,,
2025-12-15 03:22:00+00:00,BTC-USD,89504.375,89507.4453125,89504.375,89507.4453125,79069184,89240.24838687046,88732.78529558137,58.313727905401244,,
2025-12-15 03:24:00+00:00,BTC-USD,89473.5546875,89473.5546875,89473.5546875,89473.5546875,37019648,89249.39765356181,88740.15613530196,61.612743694526145,,
2025-12-15 03:28:00+00:00,BTC-USD,89430.8515625,89430.8515625,89430.2109375,89430.2109375,99966976,89256.488370579,88747.02235223926,56.39449518453077,,
2025-12-15 03:32:00+00:00,BTC-USD,89315.8984375,89318.046875,89315.8984375,89318.046875,112193536,89258.9024295759,88752.70418828663,49.1807192308527,,
2025-12-15 03:34:00+00:00,BTC-USD,89310.125,89310.125,89292.953125,89292.953125,45993984,89260.23775096508,88758.07979959721,47.177538526493564,,
2025-12-15 03:36:00+00:00,BTC-USD,89275.9140625,89275.9140625,89271.6953125,89271.6953125,75735040,89260.68706710372,88763.19040171565,48.70596183813353,,
2025-12-15 03:40:00+00:00,BTC-USD,89277.125,89277.125,89272.9765625,89272.9765625,163672064,89261.16900809966,88768.26290082793,45.55307508125802,,
2025-12-15 03:42:00+00:00,BTC-USD,89255.6484375,89255.6484375,89255.6484375,89255.6484375,80072704,89260.95251513497,88773.112508158,45.41177555868177,,
2025-12-15 03:44:00+00:00,BTC-USD,89270.71875,89285.671875,89270.71875,89285.671875,186036224,89261.92190179635,88778.2126013604,44.15740675207021,,
2025-12-15 03:46:00+00:00,BTC-USD,89321.015625,89324.8515625,89321.015625,89324.8515625,48730112,89264.38973162786,88783.65179500358,50.07727063597862,,
2025-12-15 03:48:00+00:00,BTC-USD,89350.4609375,89350.4609375,89322.3046875,89322.3046875,10981376,89266.66090636795,88789.01152527718,52.820914837489426,,
2025-12-15 03:50:00+00:00,BTC-USD,89341.390625,89341.390625,89341.390625,89341.390625,33595392,89269.59148356921,88794.50783472715,43.816312014699776,,
2025-12-15 03:52:00+00:00,BTC-USD,89340.9921875,89340.9921875,89322.140625,89322.140625,65744896,89271.65223421356,88799.7579122423,25.565919480902522,,
2025-12-15 03:54:00+00:00,BTC-USD,89310.9921875,89310.9921875,89296.4140625,89296.4140625,76242944,89272.62328630322,88804.69976448367,26.494861116417695,,
2025-12-15 04:00:00+00:00,BTC-USD,89286.5859375,89302.421875,89286.5859375,89302.421875,219578368,89273.79185840898,88809.65222329478,24.124943306186026,,
2025-12-15 04:02:00+00:00,BTC-USD,89304.515625,89320.0703125,89304.515625,89320.0703125,66543616,89275.60669974588,88814.73101025204,29.801365356144103,,
2025-12-15 04:04:00+00:00,BTC-USD,89361.1015625,89459.984375,89361.1015625,89459.984375,15036416,89282.83719681467,88821.15144174208,53.12412899840965,,
2025-12-15 04:06:00+00:00,BTC-USD,89485.3671875,89485.3671875,89379.046875,89379.046875,19648512,89286.61012537095,88826.70264008296,56.84960348094603,,
2025-12-15 04:08:00+00:00,BTC-USD,89413.6640625,89418.8828125,89413.6640625,89418.8828125,155594752,89291.79728957209,88832.59498010701,63.687312127439164,,
2025-12-15 04:10:00+00:00,BTC-USD,89451.671875,89525.6953125,89451.671875,89525.6953125,127553536,89300.96976105946,88839.49150082735,73.27805939800098,,
2025-12-15 04:12:00+00:00,BTC-USD,89507.3828125,89507.3828125,89507.3828125,89507.3828125,299339776,89309.06439052772,88846.13718552061,70.83206043269364,,
2025-12-15 04:14:00+00:00,BTC-USD,89511.9453125,89511.9453125,89511.1328125,89511.1328125,186556416,89316.98864236978,88852.75405743085,73.26683362741193,,
2025-12-15 04:16:00+00:00,BTC-USD,89537.6640625,89590.1953125,89537.6640625,89590.1953125,60416000,89327.70262943371,88860.0917813619,75.45883244288271,,
2025-12-15 04:18:00+00:00,BTC-USD,89568.625,89568.625,89565.4765625,89565.4765625,124370944,89337.02709739709,88867.11053540307,70.61524457176515,,
2025-12-15 04:20:00+00:00,BTC-USD,89504.4375,89504.5546875,89504.4375,89504.5546875,1798144,89343.59680681289,88873.45326328464,64.19427069389344,,
2025-12-15 04:22:00+00:00,BTC-USD,89513.09375,89513.09375,89492.96875,89492.96875,120991744,89349.45453007512,88879.6175964858,61.944984854827986,,
2025-12-15 04:28:00+00:00,BTC-USD,89296.140625,89307.2109375,89296.140625,89307.2109375,176730112,89347.79791860159,88883.8722565954,49.068050367220344,,
2025-12-15 04:30:00+00:00,BTC-USD,89341.421875,89348.4921875,89341.421875,89348.4921875,170958848,89347.82514483291,88888.49534048501,53.188924395797855,,
2025-12-15 04:32:00+00:00,BTC-USD,89439.828125,89496.21875,89439.828125,89496.21875,179695616,89353.64450189829,88894.54233958466,60.11185572893737,,
2025-12-15 04:34:00+00:00,BTC-USD,89544.6875,89544.6875,89517.21875,89517.21875,6725632,89360.05917829444,88900.73812476292,60.250879459244274,,
2025-12-15 04:36:00+00:00,BTC-USD,89495.6015625,89527.71875,89495.6015625,89527.71875,173588480,89366.63406345937,88906.97673794937,54.06958187041174,,
2025-12-15 04:38:00+00:00,BTC-USD,89531.3984375,89563.453125,89531.3984375,89563.453125,41897984,89374.35245802959,88913.50884130312,61.71577191867853,,
2025-12-15 04:42:00+00:00,BTC-USD,89632.1484375,89632.1484375,89614.5703125,89614.5703125,133791744,89383.77276604805,88920.48457733494,62.25680172245058,,
2025-12-15 04:44:00+00:00,BTC-USD,89625.9296875,89662.21875,89625.9296875,89662.21875,36421632,89394.69221639911,88927.86501686394,59.23557453465388,,
2025-12-15 04:46:00+00:00,BTC-USD,89651.1875,89667.265625,89651.1875,89667.265625,28053504,89405.38136967758,88935.22223684541,61.01346478812602,,
2025-12-15 04:50:00+00:00,BTC-USD,89649.4453125,89654.1171875,89649.4453125,89654.1171875,839680,89415.13571547453,88942.37542043401,59.72352091125468,,
2025-12-15 04:52:00+00:00,BTC-USD,89734.5546875,89746.5078125,89734.5546875,89746.5078125,120283136,89428.13069967162,88950.376737768,60.44062702206266,,
2025-12-15 04:54:00+00:00,BTC-USD,89757.4140625,89757.4140625,89752.5546875,89752.5546875,373215232,89440.85320899822,88958.35860791459,62.81521599520486,,
2025-12-15 04:56:00+00:00,BTC-USD,89746.9921875,89753.6171875,89746.9921875,89753.6171875,10121216,89453.11846305712,88966.27162860698,68.58545344308934,,
2025-12-15 04:58:00+00:00,BTC-USD,89753.6171875,89753.6171875,89705.4609375,89705.4609375,146038784,89463.01424636862,88973.6267461084,65.03587736464448,,
2025-12-15 05:02:00+00:00,BTC-USD,89636.34375,89636.34375,89607.015625,89607.015625,10178560,89468.66135925613,88979.9291230128,74.20494253888559,,
2025-12-15 05:04:00+00:00,BTC-USD,89614.6875,89614.6875,89604.09375,89604.09375,27185152,89473.97243340295,88986.13971631616,71.99876279232393,,
2025-12-15 05:10:00+00:00,BTC-USD,89619.453125,89639.3984375,89619.453125,89639.3984375,4448256,89480.45972768126,88992.63980309412,65.27988527788432,,
2025-12-15 05:12:00+00:00,BTC-USD,89638.6953125,89657.9296875,89638.6953125,89657.9296875,7323648,89487.41933394867,88999.25960293895,65.09596848545806,,
2025-12-15 05:14:00+00:00,BTC-USD,89660.0546875,89660.0546875,89657.28125,89657.28125,8142848,89494.08058555853,89005.8070820142,64.20008905024488,,
2025-12-15 05:16:00+00:00,BTC-USD,89676.3828125,89695.0234375,89676.3828125,89695.0234375,142958592,89501.96069739938,89012.66495619813,64.35695896063154,,
2025-12-15 05:18:00+00:00,BTC-USD,89714.1484375,89714.1484375,89707.953125,89707.953125,15781888,89510.0388318151,89019.58324643497,61.11638115432547,,
2025-12-15 05:20:00+00:00,BTC-USD,89722.625,89722.625,89715.3671875,89715.3671875,6701056,89518.0909241949,89026.50646972914,56.99709954127497,,
2025-12-15 05:22:00+00:00,BTC-USD,89690.078125,89690.640625,89690.078125,89690.640625,987136,89524.85757912844,89033.11476978159,52.92576077603067,,
2025-12-15 05:24:00+00:00,BTC-USD,89714.421875,89743.8125,89714.421875,89743.8125,532480,89533.4440466136,89040.18638898774,60.20442627322016,,
2025-12-15 05:28:00+00:00,BTC-USD,89735.0390625,89739.6953125,89735.0390625,89739.6953125,178577408,89541.53233155032,89047.14667678389,49.030162825874186,,
2025-12-15 05:30:00+00:00,BTC-USD,89724.3671875,89724.3671875,89724.3671875,89724.3671875,40980480,89548.70232590128,89053.88518932833,46.09049930651872,,
2025-12-15 05:34:00+00:00,BTC-USD,89653.4765625,89653.4765625,89629.953125,89629.953125,454656,89551.8886317483,89059.61720858875,36.376155474842065,,
2025-12-15 05:38:00+00:00,BTC-USD,89595.46875,89596.7890625,89595.46875,89596.7890625,145731584,89553.64943295425,89064.96220216002,37.61882721543775,,
2025-12-15 05:40:00+00:00,BTC-USD,89626.2734375,89626.2734375,89620.671875,89620.671875,170872832,89556.27776401487,89070.49165164103,51.87432983058117,,
2025-12-15 05:44:00+00:00,BTC-USD,89590.6796875,89590.6796875,89573.5703125,89573.5703125,247373824,89556.95590317115,89075.49740946053,46.26374677249689,,
2025-12-15 05:52:00+00:00,BTC-USD,89563.671875,89563.671875,89555.265625,89555.265625,54030336,89556.88961775268,89080.27122255047,39.25442535273104,,
2025-12-15 05:54:00+00:00,BTC-USD,89503.6640625,89547.2109375,89503.6640625,89547.2109375,18116608,89556.51006166433,89084.91738886837,35.46998031496064,,
2025-12-15 05:58:00+00:00,BTC-USD,89619.7421875,89619.7421875,89609.96875,89609.96875,6352896,89558.60648081475,89090.14178052143,44.66130681617829,,
2025-12-15 06:00:00+00:00,BTC-USD,89618.0390625,89629.3125,89618.0390625,89629.3125,2605056,89561.37926588084,89095.50666330231,42.26403988006548,,
2025-12-15 06:02:00+00:00,BTC-USD,89604.6171875,89604.6171875,89600.03125,89600.03125,132616192,89562.89502996395,89100.52680844358,37.76569363752302,,
2025-12-15 06:08:00+00:00,BTC-USD,89598.015625,89598.015625,89555.5390625,89555.5390625,59559936,89562.60656065165,89105.05429355858,33.28649390542792,,
2025-12-15 06:10:00+00:00,BTC-USD,89535.4375,89535.4375,89504.8046875,89504.8046875,26447872,89560.33982052807,89109.0319094187,31.569323270986033,,
2025-12-15 06:12:00+00:00,BTC-USD,89497.828125,89509.3359375,89497.828125,89509.3359375,162033664,89558.33966825245,89113.01503407622,24.26207014835778,,
2025-12-15 06:14:00+00:00,BTC-USD,89540.9140625,89540.9140625,89508.28125,89508.28125,137691136,89556.37659302686,89116.94803124959,24.42629461433529,,
2025-12-15 06:16:00+00:00,BTC-USD,89523.6796875,89523.6796875,89517.5546875,89517.5546875,12046336,89554.85416535914,89120.93416713268,26.835030977633096,,
2025-12-15 06:22:00+00:00,BTC-USD,89541.046875,89571.6953125,89541.046875,89571.6953125,89645056,89555.51460250192,89125.41935265873,42.827462824384895,,
2025-12-15 06:28:00+00:00,BTC-USD,89574.9921875,89594.4375,89574.9921875,89594.4375,79687680,89557.0409906391,89130.08619989596,49.702856917214554,,
2025-12-15 06:32:00+00:00,BTC-USD,89586.046875,89586.046875,89567.1640625,89567.1640625,65454080,89557.43797384933,89134.43523335471,43.29620421666699,,
2025-12-15 06:34:00+00:00,BTC-USD,89598.6796875,89625.234375,89598.6796875,89625.234375,53780480,89560.0966562474,89139.31880690342,56.29965515270448,,
2025-12-15 06:36:00+00:00,BTC-USD,89573.6484375,89589.2734375,89573.6484375,89589.2734375,262144,89561.24084374751,89143.79596740687,53.97556030467423,,
2025-12-15 06:40:00+00:00,BTC-USD,89598.546875,89604.1875,89598.546875,89604.1875,58159104,89562.92502634565,89148.37697768143,56.55550561797753,,
2025-12-15 06:42:00+00:00,BTC-USD,89594.2890625,89609.3515625,89594.2890625,89609.3515625,60878848,89564.74567482229,89152.96378947068,49.918139804778974,,
2025-12-15 06:48:00+00:00,BTC-USD,89666.765625,89705.625,89666.765625,89705.625,55259136,89570.27035424103,89158.46290599336,58.406196213425126,,
2025-12-15 06:52:00+00:00,BTC-USD,89889.15625,89899.2421875,89889.15625,89899.2421875,121581568,89583.17121044727,89165.83384411782,74.19852151386871,,
2025-12-15 06:54:00+00:00,BTC-USD,89866.3984375,89866.3984375,89866.3984375,89866.3984375,13271040,89594.27816052776,89172.80463609178,75.62335788985627,,
2025-12-15 06:58:00+00:00,BTC-USD,89768.3828125,89768.3828125,89762.5234375,89762.5234375,153313280,89600.87601452667,89178.672484862,69.53200862089382,,
2025-12-15 07:00:00+00:00,BTC-USD,89761.3828125,89828.03125,89761.3828125,89828.03125,39358464,89609.78406297661,89185.13376610716,72.10978742777856,,
2025-12-15 07:02:00+00:00,BTC-USD,89821.03125,89821.03125,89802.7734375,89802.7734375,72089600,89617.35227374225,89191.27943447923,69.76685649561087,,
2025-12-15 07:04:00+00:00,BTC-USD,89686.15625,89686.15625,89651.5,89651.5,150396928,89618.69140026216,89195.8587435889,57.55120017617265,,
2025-12-15 07:08:00+00:00,BTC-USD,89620.78125,89641.0546875,89620.78125,89641.0546875,2613248,89619.56839191855,89200.28855397608,54.11277471000259,,
2025-12-15 07:10:00+00:00,BTC-USD,89630.5390625,89630.5390625,89593.671875,89593.671875,92585984,89618.55284223547,89204.20281587682,49.955890031147035,,
2025-12-15 07:16:00+00:00,BTC-USD,89638.390625,89638.390625,89618.8359375,89618.8359375,276275200,89618.56394401054,89208.32851857955,52.98422610453364,,
2025-12-15 07:20:00+00:00,BTC-USD,89588.734375,89588.734375,89588.421875,89588.421875,3289088,89617.38190208857,89212.11054202652,47.803795816398825,,
2025-12-15 07:24:00+00:00,BTC-USD,89636.1328125,89636.1328125,89623.34375,89623.34375,52043776,89617.61570004588,89216.20241474267,52.03513061982584,,
2025-12-15 07:26:00+00:00,BTC-USD,89623.2890625,89623.2890625,89622.046875,89622.046875,8044544,89617.7894716127,89220.24066807858,51.084440227703986,,
2025-12-15 07:28:00+00:00,BTC-USD,89620.328125,89620.328125,89599.609375,89599.609375,126361600,89617.0765266475,89224.01548108277,49.42059826597653,,
2025-12-15 07:32:00+00:00,BTC-USD,89630.09375,89645.1015625,89630.09375,89645.1015625,76525568,89618.17554766133,89228.20539234066,46.169061724243655,,
2025-12-15 07:36:00+00:00,BTC-USD,89684.5703125,89724.0625,89684.5703125,89724.0625,8949760,89622.32797716481,89233.13929390942,37.028981315439346,,
2025-12-15 07:38:00+00:00,BTC-USD,89699.8046875,89699.8046875,89697.953125,89697.953125,3432448,89625.29366923678,89237.76430715411,37.401984270739604,,
2025-12-15 07:42:00+00:00,BTC-USD,89623.21875,89628.6953125,89623.21875,89628.6953125,109830144,89625.42706701181,89241.65416790382,39.44443075102907,,
2025-12-15 07:44:00+00:00,BTC-USD,89620.4375,89620.4375,89617.6015625,89617.6015625,2183168,89625.12018448194,89245.39493799931,31.84410261941032,,
2025-12-15 07:46:00+00:00,BTC-USD,89634.3203125,89642.546875,89634.3203125,89642.546875,129163264,89625.80358411011,89249.34669856649,36.168175135222626,,
2025-12-15 07:48:00+00:00,BTC-USD,89636.1328125,89645.2734375,89636.1328125,89645.2734375,81264640,89626.56710777247,89253.28626810812,49.277071276962424,,
2025-12-15 07:52:00+00:00,BTC-USD,89643.265625,89648.6171875,89643.265625,89648.6171875,23007232,89627.43181678139,89257.2199090971,50.89275832810713,,
2025-12-15 07:54:00+00:00,BTC-USD,89671.6171875,89671.6171875,89671.4609375,89671.4609375,180404224,89629.15844896644,89261.34171037473,59.74781195543634,,
2025-12-15 07:58:00+00:00,BTC-USD,89775.5390625,89775.5390625,89765.875,89765.875,7266304,89634.5198823403,89266.3619421123,65.70065235163588,,
2025-12-15 08:00:00+00:00,BTC-USD,89752.6796875,89752.6796875,89726.0625,89726.0625,179654656,89638.1097889152,89270.93607701667,64.40791625776905,,
2025-12-15 08:02:00+00:00,BTC-USD,89729.28125,89729.28125,89682.421875,89682.421875,198770688,89639.84751778128,89275.03046306626,56.07331020303264,,
2025-12-15 08:04:00+00:00,BTC-USD,89684.1640625,89684.1640625,89675.40625,89675.40625,25698304,89641.2419778683,89279.01430174222,55.421667619229055,,
2025-12-15 08:06:00+00:00,BTC-USD,89768.6953125,89768.6953125,89768.6953125,89768.6953125,77287424,89646.24014785387,89283.88674961046,65.01797188337011,,
2025-12-15 08:10:00+00:00,BTC-USD,89800.4765625,89800.4765625,89800.4765625,89800.4765625,325677056,89652.28863470274,89289.02694675364,64.14469005149213,,
2025-12-15 08:14:00+00:00,BTC-USD,89677.328125,89677.328125,89677.328125,89677.328125,88793088,89653.27057549871,89292.89064006953,46.062297585507785,,
2025-12-15 08:18:00+00:00,BTC-USD,89734.40625,89757.5078125,89734.40625,89757.5078125,168161280,89657.35831028309,89297.51369651163,54.59887305590077,,
2025-12-15 08:20:00+00:00,BTC-USD,89790.109375,89790.109375,89788.1015625,89788.1015625,7405568,89662.48549664454,89302.39516781499,63.09123572436802,,
