Datetime,symbol,Open,High,Low,Close,Volume
2025-12-15 01:16:00+00:00,ETH-USD,3073.38525390625,3073.38525390625,3072.7646484375,3072.7646484375,16336896
2025-12-15 01:18:00+00:00,ETH-USD,3073.322265625,3073.322265625,3073.265380859375,3073.265380859375,0
2025-12-15 01:20:00+00:00,ETH-USD,3073.753173828125,3077.147705078125,3073.753173828125,3077.147705078125,298644480
2025-12-15 01:22:00+00:00,ETH-USD,3075.43505859375,3076.572509765625,3075.43505859375,3076.572509765625,126691328
2025-12-15 01:24:00+00:00,ETH-USD,3076.573974609375,3079.41748046875,3076.573974609375,3079.41748046875,4185088
2025-12-15 01:26:00+00:00,ETH-USD,3078.632568359375,3078.632568359375,3076.394287109375,3076.394287109375,21289984
2025-12-15 01:28:00+00:00,ETH-USD,3075.819580078125,3076.704833984375,3075.819580078125,3076.704833984375,304713728
2025-12-15 01:30:00+00:00,ETH-USD,3076.787109375,3077.44140625,3076.787109375,3077.44140625,42745856
2025-12-15 01:32:00+00:00,ETH-USD,3076.647705078125,3080.1005859375,3076.647705078125,3080.1005859375,9515008
2025-12-15 01:34:00+00:00,ETH-USD,3086.909423828125,3094.679931640625,3086.909423828125,3094.679931640625,0
2025-12-15 01:36:00+00:00,ETH-USD,3094.698974609375,3094.698974609375,3094.698974609375,3094.698974609375,290768896
2025-12-15 01:38:00+00:00,ETH-USD,3094.77294921875,3115.68359375,3094.77294921875,3115.68359375,85050368
2025-12-15 01:40:00+00:00,ETH-USD,3110.83642578125,3110.83642578125,3108.088134765625,3108.088134765625,93450240
2025-12-15 01:42:00+00:00,ETH-USD,3106.011962890625,3106.774658203125,3106.011962890625,3106.774658203125,268647424
2025-12-15 01:44:00+00:00,ETH-USD,3108.646728515625,3108.646728515625,3104.969970703125,3104.969970703125,93892608
2025-12-15 01:46:00+00:00,ETH-USD,3107.281494140625,3107.281494140625,3104.930419921875,3104.930419921875,145946624
2025-12-15 01:48:00+00:00,ETH-USD,3104.142578125,3107.527099609375,3104.142578125,3107.527099609375,0
2025-12-15 01:50:00+00:00,ETH-USD,3110.04296875,3113.208740234375,3110.04296875,3113.208740234375,42883072
2025-12-15 01:52:00+00:00,ETH-USD,3116.98876953125,3116.98876953125,3115.0302734375,3115.0302734375,378253312
2025-12-15 01:54:00+00:00,ETH-USD,3116.070556640625,3116.070556640625,3116.070556640625,3116.070556640625,3426304
2025-12-15 01:56:00+00:00,ETH-USD,3113.4560546875,3113.4560546875,3113.12890625,3113.12890625,48949248
2025-12-15 01:58:00+00:00,ETH-USD,3111.84228515625,3111.84228515625,3111.84228515625,3111.84228515625,46922752
2025-12-15 02:00:00+00:00,ETH-USD,3110.7333984375,3110.7333984375,3109.656982421875,3109.656982421875,90120192
2025-12-15 02:02:00+00:00,ETH-USD,3110.08837890625,3112.5322265625,3110.08837890625,3112.5322265625,65506304
2025-12-15 02:04:00+00:00,ETH-USD,3111.510986328125,3115.4287109375,3111.510986328125,3115.4287109375,0
2025-12-15 02:06:00+00:00,ETH-USD,3113.69384765625,3115.0556640625,3113.69384765625,3115.0556640625,469702656
2025-12-15 02:08:00+00:00,ETH-USD,3117.7958984375,3126.188232421875,3117.7958984375,3126.188232421875,0
2025-12-15 02:10:00+00:00,ETH-USD,3124.72900390625,3124.72900390625,3124.482421875,3124.482421875,337383424
2025-12-15 02:12:00+00:00,ETH-USD,3122.8564453125,3122.8564453125,3122.139404296875,3122.139404296875,98152448
2025-12-15 02:14:00+00:00,ETH-USD,3122.129638671875,3122.129638671875,3122.099365234375,3122.099365234375,63820800
2025-12-15 02:16:00+00:00,ETH-USD,3123.394287109375,3125.978759765625,3123.394287109375,3125.978759765625,129474560
2025-12-15 02:18:00+00:00,ETH-USD,3133.99853515625,3138.6259765625,3133.99853515625,3138.6259765625,211588096
2025-12-15 02:20:00+00:00,ETH-USD,3141.388916015625,3141.388916015625,3138.772216796875,3138.772216796875,53915648
2025-12-15 02:22:00+00:00,ETH-USD,3147.748779296875,3147.748779296875,3140.56884765625,3140.56884765625,211755008
2025-12-15 02:24:00+00:00,ETH-USD,3139.47607421875,3139.47607421875,3138.252685546875,3138.252685546875,0
2025-12-15 02:26:00+00:00,ETH-USD,3132.74365234375,3133.10546875,3132.74365234375,3133.10546875,329539584
2025-12-15 02:28:00+00:00,ETH-USD,3134.34619140625,3134.34619140625,3130.841064453125,3130.841064453125,197384192
2025-12-15 02:30:00+00:00,ETH-USD,3133.73046875,3136.342041015625,3133.73046875,3136.342041015625,162908160
2025-12-15 02:32:00+00:00,ETH-USD,3132.771240234375,3134.966064453125,3132.771240234375,3134.966064453125,152971264
2025-12-15 02:34:00+00:00,ETH-USD,3132.5517578125,3134.051513671875,3132.5517578125,3134.051513671875,0
2025-12-15 02:36:00+00:00,ETH-USD,3134.03076171875,3134.03076171875,3131.9580078125,3131.9580078125,182292480
2025-12-15 02:38:00+00:00,ETH-USD,3131.3525390625,3131.3525390625,3130.980224609375,3130.980224609375,204752896
2025-12-15 02:40:00+00:00,ETH-USD,3124.33837890625,3125.197265625,3124.33837890625,3125.197265625,7968768
2025-12-15 02:42:00+00:00,ETH-USD,3121.63330078125,3121.63330078125,3118.6240234375,3118.6240234375,166543360
2025-12-15 02:44:00+00:00,ETH-USD,3121.23779296875,3121.23779296875,3121.23779296875,3121.23779296875,0
2025-12-15 02:46:00+00:00,ETH-USD,3124.41162109375,3124.642578125,3124.41162109375,3124.642578125,247351296
2025-12-15 02:48:00+00:00,ETH-USD,3121.67919921875,3121.67919921875,3118.09716796875,3118.09716796875,24936448
2025-12-15 02:50:00+00:00,ETH-USD,3120.4658203125,3120.4658203125,3120.4658203125,3120.4658203125,0
2025-12-15 02:52:00+00:00,ETH-USD,3118.865234375,3119.306884765625,3118.865234375,3119.306884765625,72075264
2025-12-15 02:54:00+00:00,ETH-USD,3120.328857421875,3120.328857421875,3119.87890625,3119.87890625,45981696
2025-12-15 02:56:00+00:00,ETH-USD,3120.453125,3120.453125,3119.59423828125,3119.59423828125,10342400
2025-12-15 02:58:00+00:00,ETH-USD,3120.0078125,3121.8662109375,3120.0078125,3121.8662109375,152135680
2025-12-15 03:00:00+00:00,ETH-USD,3119.00927734375,3119.00927734375,3119.00927734375,3119.00927734375,14790656
2025-12-15 03:02:00+00:00,ETH-USD,3119.697509765625,3124.978759765625,3119.697509765625,3124.978759765625,0
2025-12-15 03:04:00+00:00,ETH-USD,3118.262939453125,3120.434814453125,3118.262939453125,3120.434814453125,33386496
2025-12-15 03:06:00+00:00,ETH-USD,3120.25341796875,3120.25341796875,3120.0439453125,3120.0439453125,541538304
2025-12-15 03:08:00+00:00,ETH-USD,3119.36962890625,3119.36962890625,3118.42431640625,3118.42431640625,143867904
2025-12-15 03:10:00+00:00,ETH-USD,3121.08447265625,3122.619140625,3121.08447265625,3122.619140625,58660864
2025-12-15 03:12:00+00:00,ETH-USD,3120.19775390625,3120.790283203125,3120.19775390625,3120.790283203125,98453504
2025-12-15 03:14:00+00:00,ETH-USD,3120.006103515625,3120.937255859375,3120.006103515625,3120.937255859375,2514944
2025-12-15 03:16:00+00:00,ETH-USD,3121.73779296875,3121.73779296875,3121.73779296875,3121.73779296875,0
2025-12-15 03:18:00+00:00,ETH-USD,3125.149169921875,3125.149169921875,3124.97802734375,3124.97802734375,119736320
2025-12-15 03:20:00+00:00,ETH-USD,3124.287353515625,3124.287353515625,3123.022705078125,3123.022705078125,188284928
2025-12-15 03:22:00+00:00,ETH-USD,3122.864013671875,3122.864013671875,3122.803466796875,3122.803466796875,18710528
2025-12-15 03:24:00+00:00,ETH-USD,3121.432861328125,3121.432861328125,3121.406494140625,3121.406494140625,28080128
2025-12-15 03:26:00+00:00,ETH-USD,3122.6318359375,3122.6318359375,3121.385009765625,3121.385009765625,128890880
2025-12-15 03:28:00+00:00,ETH-USD,3120.183349609375,3120.183349609375,3120.0107421875,3120.0107421875,0
2025-12-15 03:30:00+00:00,ETH-USD,3118.703125,3118.703125,3117.4541015625,3117.4541015625,211286016
2025-12-15 03:32:00+00:00,ETH-USD,3116.025634765625,3116.025634765625,3115.50439453125,3115.50439453125,139339776
2025-12-15 03:34:00+00:00,ETH-USD,3115.810791015625,3115.810791015625,3114.456298828125,3114.456298828125,0
2025-12-15 03:36:00+00:00,ETH-USD,3113.835693359375,3113.835693359375,3113.291259765625,3113.291259765625,61863936
2025-12-15 03:38:00+00:00,ETH-USD,3112.17626953125,3112.17626953125,3111.643310546875,3111.643310546875,6961152
2025-12-15 03:40:00+00:00,ETH-USD,3115.515380859375,3115.515380859375,3115.138671875,3115.138671875,169254912
2025-12-15 03:42:00+00:00,ETH-USD,3114.2734375,3114.2734375,3114.2734375,3114.2734375,0
2025-12-15 03:44:00+00:00,ETH-USD,3114.2744140625,3115.45849609375,3114.2744140625,3115.45849609375,234432512
2025-12-15 03:46:00+00:00,ETH-USD,3116.220703125,3116.220703125,3115.01708984375,3115.01708984375,39936000
2025-12-15 03:48:00+00:00,ETH-USD,3115.337890625,3115.337890625,3114.458984375,3114.458984375,15988736
2025-12-15 03:50:00+00:00,ETH-USD,3115.0185546875,3115.0185546875,3114.419921875,3114.419921875,589824
2025-12-15 03:52:00+00:00,ETH-USD,3113.996337890625,3113.996337890625,3112.94580078125,3112.94580078125,18108416
2025-12-15 03:54:00+00:00,ETH-USD,3112.46435546875,3112.46435546875,3112.19580078125,3112.19580078125,19957760
2025-12-15 03:56:00+00:00,ETH-USD,3111.7392578125,3111.7392578125,3111.6552734375,3111.6552734375,0
2025-12-15 03:58:00+00:00,ETH-USD,3111.662353515625,3112.11962890625,3111.662353515625,3112.11962890625,51109888
2025-12-15 04:00:00+00:00,ETH-USD,3109.419677734375,3110.360107421875,3109.419677734375,3110.360107421875,484806656
2025-12-15 04:02:00+00:00,ETH-USD,3110.788818359375,3111.775390625,3110.788818359375,3111.775390625,327098368
2025-12-15 04:04:00+00:00,ETH-USD,3112.152099609375,3115.163330078125,3112.152099609375,3115.163330078125,94105600
2025-12-15 04:06:00+00:00,ETH-USD,3115.979248046875,3115.979248046875,3109.57666015625,3109.57666015625,0
2025-12-15 04:08:00+00:00,ETH-USD,3111.14794921875,3111.15234375,3111.14794921875,3111.15234375,618065920
2025-12-15 04:10:00+00:00,ETH-USD,3112.065673828125,3114.371337890625,3112.065673828125,3114.371337890625,654755840
2025-12-15 04:12:00+00:00,ETH-USD,3113.606689453125,3113.8349609375,3113.606689453125,3113.8349609375,244942848
2025-12-15 04:14:00+00:00,ETH-USD,3114.13525390625,3114.411865234375,3114.13525390625,3114.411865234375,138690560
2025-12-15 04:16:00+00:00,ETH-USD,3115.33349609375,3117.18701171875,3115.33349609375,3117.18701171875,26431488
2025-12-15 04:18:00+00:00,ETH-USD,3117.001953125,3117.001953125,3116.938232421875,3116.938232421875,609202176
2025-12-15 04:20:00+00:00,ETH-USD,3115.430419921875,3115.430419921875,3115.359130859375,3115.359130859375,1787904
2025-12-15 04:22:00+00:00,ETH-USD,3115.859619140625,3115.859619140625,3115.187744140625,3115.187744140625,90955776
2025-12-15 04:24:00+00:00,ETH-USD,3111.503662109375,3111.503662109375,3108.0234375,3108.0234375,64215040
2025-12-15 04:26:00+00:00,ETH-USD,3106.935302734375,3106.935302734375,3106.487548828125,3106.487548828125,33316864
2025-12-15 04:28:00+00:00,ETH-USD,3106.02490234375,3106.84912109375,3106.02490234375,3106.84912109375,71854080
2025-12-15 04:30:00+00:00,ETH-USD,3108.3408203125,3108.3408203125,3107.99169921875,3107.99169921875,48199680
2025-12-15 04:32:00+00:00,ETH-USD,3112.404052734375,3114.564697265625,3112.404052734375,3114.564697265625,178413568
2025-12-15 04:34:00+00:00,ETH-USD,3115.271484375,3115.271484375,3114.578857421875,3114.578857421875,0
2025-12-15 04:36:00+00:00,ETH-USD,3114.653564453125,3115.314208984375,3114.653564453125,3115.314208984375,71245824
2025-12-15 04:38:00+00:00,ETH-USD,3115.7001953125,3117.168212890625,3115.7001953125,3117.168212890625,28395520
2025-12-15 04:40:00+00:00,ETH-USD,3117.438720703125,3119.393798828125,3117.438720703125,3119.393798828125,354355200
2025-12-15 04:42:00+00:00,ETH-USD,3120.77099609375,3120.77099609375,3119.814453125,3119.814453125,196141056
2025-12-15 04:44:00+00:00,ETH-USD,3120.226318359375,3121.292236328125,3120.226318359375,3121.292236328125,571392
2025-12-15 04:46:00+00:00,ETH-USD,3120.85205078125,3121.002685546875,3120.85205078125,3121.002685546875,33251328
2025-12-15 04:48:00+00:00,ETH-USD,3121.009765625,3121.009765625,3120.67919921875,3120.67919921875,4220928
2025-12-15 04:50:00+00:00,ETH-USD,3121.361572265625,3121.361572265625,3121.361572265625,3121.361572265625,0
2025-12-15 04:52:00+00:00,ETH-USD,3124.7177734375,3124.7177734375,3124.5087890625,3124.5087890625,13529088
2025-12-15 04:54:00+00:00,ETH-USD,3125.234619140625,3125.234619140625,3125.083251953125,3125.083251953125,199174144
2025-12-15 04:56:00+00:00,ETH-USD,3125.036865234375,3125.232421875,3125.036865234375,3125.232421875,1441792
2025-12-15 04:58:00+00:00,ETH-USD,3125.404541015625,3125.404541015625,3125.2060546875,3125.2060546875,204656640
2025-12-15 05:00:00+00:00,ETH-USD,3123.91357421875,3124.3623046875,3123.91357421875,3124.3623046875,0
2025-12-15 05:02:00+00:00,ETH-USD,3122.97216796875,3122.97216796875,3122.235107421875,3122.235107421875,546050048
2025-12-15 05:04:00+00:00,ETH-USD,3123.158447265625,3123.158447265625,3122.48876953125,3122.48876953125,13266944
2025-12-15 05:06:00+00:00,ETH-USD,3121.900146484375,3122.81884765625,3121.900146484375,3122.81884765625,48128000
2025-12-15 05:08:00+00:00,ETH-USD,3123.031982421875,3123.031982421875,3122.6337890625,3122.6337890625,0
2025-12-15 05:10:00+00:00,ETH-USD,3122.023681640625,3122.174560546875,3122.023681640625,3122.174560546875,165554176
2025-12-15 05:12:00+00:00,ETH-USD,3122.112548828125,3122.112548828125,3122.112548828125,3122.112548828125,4859904
2025-12-15 05:14:00+00:00,ETH-USD,3122.146484375,3122.203125,3122.146484375,3122.203125,350208
2025-12-15 05:16:00+00:00,ETH-USD,3122.7763671875,3123.004150390625,3122.7763671875,3123.004150390625,31842304
2025-12-15 05:18:00+00:00,ETH-USD,3123.46435546875,3123.46435546875,3123.2255859375,3123.2255859375,5888000
2025-12-15 05:20:00+00:00,ETH-USD,3123.557373046875,3123.557373046875,3122.679443359375,3122.679443359375,4767744
2025-12-15 05:22:00+00:00,ETH-USD,3121.693115234375,3121.693115234375,3121.36767578125,3121.36767578125,2033664
2025-12-15 05:24:00+00:00,ETH-USD,3121.958251953125,3123.070068359375,3121.958251953125,3123.070068359375,0
2025-12-15 05:26:00+00:00,ETH-USD,3122.935302734375,3123.0068359375,3122.935302734375,3123.0068359375,280053760
2025-12-15 05:28:00+00:00,ETH-USD,3122.800537109375,3122.8994140625,3122.800537109375,3122.8994140625,99985408
2025-12-15 05:30:00+00:00,ETH-USD,3122.556884765625,3122.556884765625,3122.556884765625,3122.556884765625,35147776
2025-12-15 05:32:00+00:00,ETH-USD,3119.930908203125,3120.041259765625,3119.930908203125,3120.041259765625,0
2025-12-15 05:34:00+00:00,ETH-USD,3120.86083984375,3120.86083984375,3120.073486328125,3120.073486328125,42788864
2025-12-15 05:36:00+00:00,ETH-USD,3120.221435546875,3120.221435546875,3119.324951171875,3119.324951171875,13195264
2025-12-15 05:38:00+00:00,ETH-USD,3118.456787109375,3118.456787109375,3118.27099609375,3118.27099609375,137570304
2025-12-15 05:40:00+00:00,ETH-USD,3118.7041015625,3118.7041015625,3118.097412109375,3118.097412109375,175773696
2025-12-15 05:42:00+00:00,ETH-USD,3118.387939453125,3118.462646484375,3118.387939453125,3118.462646484375,8458240
2025-12-15 05:44:00+00:00,ETH-USD,3119.42041015625,3119.42041015625,3118.2880859375,3118.2880859375,196497408
2025-12-15 05:46:00+00:00,ETH-USD,3118.07177734375,3118.083251953125,3118.07177734375,3118.083251953125,4728832
2025-12-15 05:48:00+00:00,ETH-USD,3117.604736328125,3118.524169921875,3117.604736328125,3118.524169921875,165888
2025-12-15 05:50:00+00:00,ETH-USD,3117.88525390625,3118.9482421875,3117.88525390625,3118.9482421875,31651840
2025-12-15 05:52:00+00:00,ETH-USD,3118.848876953125,3118.848876953125,3118.838623046875,3118.838623046875,26728448
2025-12-15 05:54:00+00:00,ETH-USD,3116.3779296875,3118.21826171875,3116.3779296875,3118.21826171875,7993344
2025-12-15 05:56:00+00:00,ETH-USD,3119.46630859375,3120.548828125,3119.46630859375,3120.548828125,0
2025-12-15 05:58:00+00:00,ETH-USD,3120.680419921875,3120.680419921875,3119.753662109375,3119.753662109375,167692288
2025-12-15 06:00:00+00:00,ETH-USD,3119.839111328125,3120.54736328125,3119.839111328125,3120.54736328125,0
2025-12-15 06:02:00+00:00,ETH-USD,3119.660888671875,3119.660888671875,3119.396240234375,3119.396240234375,68536320
2025-12-15 06:04:00+00:00,ETH-USD,3118.93115234375,3119.849853515625,3118.93115234375,3119.849853515625,0
2025-12-15 06:06:00+00:00,ETH-USD,3120.416748046875,3120.416748046875,3119.980224609375,3119.980224609375,131338240
2025-12-15 06:08:00+00:00,ETH-USD,3119.896240234375,3119.896240234375,3118.1240234375,3118.1240234375,33185792
2025-12-15 06:10:00+00:00,ETH-USD,3117.94921875,3117.94921875,3116.75927734375,3116.75927734375,24184832
2025-12-15 06:12:00+00:00,ETH-USD,3116.27001953125,3117.640380859375,3116.27001953125,3117.640380859375,42534912
2025-12-15 06:14:00+00:00,ETH-USD,3118.941650390625,3118.941650390625,3117.4755859375,3117.4755859375,140922880
2025-12-15 06:16:00+00:00,ETH-USD,3117.886474609375,3117.886474609375,3117.801513671875,3117.801513671875,27422720
2025-12-15 06:18:00+00:00,ETH-USD,3117.32568359375,3117.32568359375,3117.32568359375,3117.32568359375,0
2025-12-15 06:20:00+00:00,ETH-USD,3120.585693359375,3120.585693359375,3119.942138671875,3119.942138671875,86878208
2025-12-15 06:22:00+00:00,ETH-USD,3119.07080078125,3120.464599609375,3119.07080078125,3120.464599609375,98312192
2025-12-15 06:24:00+00:00,ETH-USD,3120.310546875,3120.310546875,3120.1650390625,3120.1650390625,35827712
2025-12-15 06:26:00+00:00,ETH-USD,3120.24609375,3120.3603515625,3120.24609375,3120.3603515625,131686400
2025-12-15 06:28:00+00:00,ETH-USD,3120.495849609375,3121.25732421875,3120.495849609375,3121.25732421875,20973568
2025-12-15 06:30:00+00:00,ETH-USD,3120.509033203125,3120.86181640625,3120.509033203125,3120.86181640625,4501504
2025-12-15 06:32:00+00:00,ETH-USD,3121.310302734375,3121.36083984375,3121.310302734375,3121.36083984375,1730560
2025-12-15 06:34:00+00:00,ETH-USD,3122.5302734375,3125.068359375,3122.5302734375,3125.068359375,16703488
2025-12-15 06:36:00+00:00,ETH-USD,3122.76025390625,3123.56787109375,3122.76025390625,3123.56787109375,8781824
2025-12-15 06:38:00+00:00,ETH-USD,3127.71533203125,3127.71533203125,3127.348876953125,3127.348876953125,63375360
2025-12-15 06:40:00+00:00,ETH-USD,3127.46337890625,3127.635986328125,3127.46337890625,3127.635986328125,4626432
2025-12-15 06:42:00+00:00,ETH-USD,3127.11328125,3128.79931640625,3127.11328125,3128.79931640625,62152704
2025-12-15 06:44:00+00:00,ETH-USD,3128.768798828125,3128.768798828125,3128.362548828125,3128.362548828125,337000448
2025-12-15 06:46:00+00:00,ETH-USD,3131.2421875,3132.392822265625,3131.2421875,3132.392822265625,49029120
2025-12-15 06:48:00+00:00,ETH-USD,3135.50146484375,3136.335693359375,3135.50146484375,3136.335693359375,183953408
2025-12-15 06:50:00+00:00,ETH-USD,3139.569091796875,3142.78125,3139.569091796875,3142.78125,0
2025-12-15 06:52:00+00:00,ETH-USD,3142.461181640625,3142.589599609375,3142.461181640625,3142.589599609375,106317824
2025-12-15 06:54:00+00:00,ETH-USD,3141.25390625,3141.25390625,3139.146728515625,3139.146728515625,150898688
2025-12-15 06:56:00+00:00,ETH-USD,3138.19140625,3138.19140625,3137.895263671875,3137.895263671875,0
2025-12-15 06:58:00+00:00,ETH-USD,3137.347412109375,3137.595703125,3137.347412109375,3137.595703125,157612032
2025-12-15 07:00:00+00:00,ETH-USD,3137.667236328125,3140.49365234375,3137.667236328125,3140.49365234375,80240640
2025-12-15 07:02:00+00:00,ETH-USD,3139.456787109375,3139.456787109375,3138.756591796875,3138.756591796875,18155520
2025-12-15 07:04:00+00:00,ETH-USD,3133.080810546875,3133.080810546875,3131.76708984375,3131.76708984375,223567872
2025-12-15 07:06:00+00:00,ETH-USD,3131.421875,3131.421875,3131.237060546875,3131.237060546875,137084928
2025-12-15 07:08:00+00:00,ETH-USD,3130.57470703125,3131.337158203125,3130.57470703125,3131.337158203125,29022208
2025-12-15 07:10:00+00:00,ETH-USD,3130.655517578125,3130.655517578125,3127.094482421875,3127.094482421875,87068672
2025-12-15 07:12:00+00:00,ETH-USD,3126.455078125,3128.1748046875,3126.455078125,3128.1748046875,107294720
2025-12-15 07:14:00+00:00,ETH-USD,3127.600341796875,3128.4384765625,3127.600341796875,3128.4384765625,1359872
2025-12-15 07:16:00+00:00,ETH-USD,3130.774658203125,3130.774658203125,3130.70166015625,3130.70166015625,133660672
2025-12-15 07:18:00+00:00,ETH-USD,3130.4873046875,3130.4873046875,3129.045166015625,3129.045166015625,50806784
2025-12-15 07:20:00+00:00,ETH-USD,3128.787841796875,3128.932373046875,3128.787841796875,3128.932373046875,5545984
2025-12-15 07:22:00+00:00,ETH-USD,3128.945068359375,3129.7080078125,3128.945068359375,3129.7080078125,27213824
2025-12-15 07:24:00+00:00,ETH-USD,3129.7373046875,3129.7373046875,3129.7373046875,3129.7373046875,23185408
2025-12-15 07:26:00+00:00,ETH-USD,3130.003173828125,3130.003173828125,3130.003173828125,3130.003173828125,4585472
2025-12-15 07:28:00+00:00,ETH-USD,3129.46142578125,3129.46142578125,3128.562255859375,3128.562255859375,10960896
2025-12-15 07:30:00+00:00,ETH-USD,3128.4794921875,3129.1962890625,3128.4794921875,3129.1962890625,14575616
2025-12-15 07:32:00+00:00,ETH-USD,3127.5654296875,3128.38427734375,3127.5654296875,3128.38427734375,8183808
2025-12-15 07:34:00+00:00,ETH-USD,3127.921142578125,3128.872802734375,3127.921142578125,3128.872802734375,45721600
2025-12-15 07:36:00+00:00,ETH-USD,3129.302734375,3130.180908203125,3129.302734375,3130.180908203125,18446336
2025-12-15 07:38:00+00:00,ETH-USD,3128.520751953125,3128.535400390625,3128.520751953125,3128.535400390625,6840320
2025-12-15 07:40:00+00:00,ETH-USD,3124.38330078125,3125.33349609375,3124.38330078125,3125.33349609375,0
2025-12-15 07:42:00+00:00,ETH-USD,3124.799072265625,3125.142578125,3124.799072265625,3125.142578125,93143040
2025-12-15 07:44:00+00:00,ETH-USD,3125.09228515625,3125.09228515625,3124.77587890625,3124.77587890625,25360384
2025-12-15 07:46:00+00:00,ETH-USD,3125.6142578125,3125.886962890625,3125.6142578125,3125.886962890625,55091200
2025-12-15 07:48:00+00:00,ETH-USD,3125.162841796875,3125.162841796875,3124.7314453125,3124.7314453125,37160960
2025-12-15 07:50:00+00:00,ETH-USD,3124.476318359375,3124.476318359375,3124.476318359375,3124.476318359375,5031936
